letter,ID,amplitude,amplitude_se,time,num_events,frequency,cell,sex,X,Y,age,animal,synapses,treatment,category,R_a,notes,days_alone,animal_or_slicing_problems
RMA7A,Concatenate-RMA7A,12.51,0.73,29.67,4,0.8,8.1.4,Female,41.26,262.25,30,8,Glutamate,AM251,2,"1.7, 1.8, 1.8, 1.9, 2.3, 2.1",currents go down before Ra increases,0,
RMA7A,Concatenate-RMA7A,14.95,0.75,29.75,8,1.6,8.1.4,Female,41.26,262.25,30,8,Glutamate,AM251,2,"1.7, 1.8, 1.8, 1.9, 2.3, 2.1",currents go down before Ra increases,0,
RMA7A,Concatenate-RMA7A,13.58,0.68,29.83,4,0.8,8.1.4,Female,41.26,262.25,30,8,Glutamate,AM251,2,"1.7, 1.8, 1.8, 1.9, 2.3, 2.1",currents go down before Ra increases,0,
RMA7A,Concatenate-RMA7A,13.34,0.86,29.92,7,1.4,8.1.4,Female,41.26,262.25,30,8,Glutamate,AM251,2,"1.7, 1.8, 1.8, 1.9, 2.3, 2.1",currents go down before Ra increases,0,
RMA8,Concatenate-RMA8,23.44,1.46,0,50,10,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,27.79,1.53,0.08,47,9.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,25.72,1.86,0.17,49,9.8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,25.91,1.66,0.25,46,9.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,25.61,1.5,0.33,48,9.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,27.47,2.03,0.42,37,7.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,25.87,1.37,0.5,45,9,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,24.71,1.62,0.58,48,9.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,25.22,1.27,0.67,44,8.8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,23.93,1.77,0.75,40,8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,22.95,1.47,0.83,37,7.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,24.11,1.16,0.92,44,8.8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,26.15,1.71,1,47,9.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,23.8,1.69,1.08,41,8.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,23.24,1.46,1.17,43,8.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,24.85,1.46,1.25,35,7,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,25.24,1.22,1.33,42,8.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,27.13,1.39,1.42,44,8.8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,25.62,1.4,1.5,46,9.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,25.26,1.62,1.58,46,9.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,25.37,1.79,1.67,42,8.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,24.34,1.74,1.75,33,6.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,25.02,1.66,1.83,36,7.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,23.26,1.33,1.92,38,7.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,24.19,1.37,2,46,9.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,22.65,1.73,2.08,36,7.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,25.44,1.9,2.17,40,8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,22.35,1.51,2.25,34,6.8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,23.09,1.51,2.33,34,6.8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,22.06,1.99,2.42,29,5.8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,24.86,1.71,2.5,33,6.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,22.1,1.64,2.58,26,5.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,21.1,1.69,2.67,40,8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,22.44,1.61,2.75,30,6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,23.16,1.44,2.83,37,7.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,21.87,1.33,2.92,35,7,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,22.95,1.57,3,32,6.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,23.13,1.65,3.08,36,7.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,25.72,3.05,3.17,36,7.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,23.11,1.65,3.25,35,7,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,20.08,1.2,3.33,30,6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,21.05,1.63,3.42,29,5.8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,22.84,2.04,3.5,38,7.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,21.49,1.25,3.58,39,7.8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,24.21,1.63,3.67,36,7.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,22.27,1.45,3.75,33,6.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,21.49,1.05,3.83,29,5.8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,23.82,1.49,3.92,37,7.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,23.31,2.04,4,31,6.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,21.5,1.59,4.08,32,6.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,20.53,1.34,4.17,37,7.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,22.34,1.84,4.25,33,6.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,22.11,1.75,4.33,27,5.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,21.55,1.65,4.42,33,6.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,20.64,1.34,4.5,32,6.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,22.6,1.75,4.58,29,5.8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,23.64,2.33,4.67,23,4.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,22.18,1.36,4.75,32,6.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,19.28,1.34,4.83,32,6.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,22.48,2.08,4.92,23,4.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,20.45,1.53,5,28,5.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,18.63,1.27,5.08,38,7.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,17.96,1.02,5.17,30,6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,18,1.19,5.25,37,7.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,24.1,2.13,5.33,25,5,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,18.92,1.15,5.42,31,6.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,17.05,1.08,5.5,31,6.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,18.33,0.98,5.58,28,5.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,19.47,1.38,5.67,32,6.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,18.12,1.42,5.75,29,5.8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,19.14,1.33,5.83,33,6.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,18.68,1.46,5.92,25,5,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,18.63,1.51,6,32,6.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,16.04,1.01,6.08,21,4.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,18.62,1.58,6.17,26,5.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,20.8,1.72,6.25,28,5.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,18.74,1.82,6.33,24,4.8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,21.06,1.43,6.42,41,8.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,17.7,1.28,6.5,25,5,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,18.8,1.3,6.58,31,6.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,19.06,1.23,6.67,31,6.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,17.41,1.33,6.75,27,5.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,18.57,1.4,6.83,26,5.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,16.9,1.11,6.92,22,4.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,21.04,1.96,7,25,5,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,19.94,1.73,7.08,21,4.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,19.11,1.93,7.17,26,5.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,21.78,2.14,7.25,28,5.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,18.1,1.24,7.33,23,4.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,16.9,1.19,7.42,23,4.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,19.37,1.81,7.5,26,5.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,19.45,1.95,7.58,16,3.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,20.06,1.75,7.67,22,4.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,19.01,1.24,7.75,29,5.8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,17.22,1.39,7.83,23,4.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,18.44,1.18,7.92,23,4.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,18.01,1.48,8,16,3.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,16.02,1.06,8.08,29,5.8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,19.56,1.56,8.17,23,4.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,19.53,1.84,8.25,26,5.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,20.84,1.36,8.33,27,5.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,21.34,1.65,8.42,26,5.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,17.87,1.3,8.5,22,4.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,19.39,1.16,8.58,30,6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,18.44,1.27,8.67,28,5.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,22.38,1.63,8.75,24,4.8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,19.03,1.41,8.83,28,5.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,17.7,0.98,8.92,25,5,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,20.34,2.26,9,25,5,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,21.18,1.82,9.08,20,4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,21,1.57,9.17,29,5.8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,21.97,2.25,9.25,24,4.8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,25.48,2.88,9.33,16,3.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,27.86,3.18,9.42,26,5.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,20.18,1.34,9.5,31,6.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,19.82,1.29,9.58,30,6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,20.28,1.41,9.67,27,5.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,22.94,2.82,9.75,19,3.8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,18.94,1.43,9.83,27,5.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,19.11,1.39,9.92,32,6.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,18.97,1.81,10,23,4.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,22.41,1.75,10.08,28,5.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,20.43,1.46,10.17,30,6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,18.92,1.01,10.25,31,6.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,18.18,1.05,10.33,23,4.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,23.39,1.94,10.42,19,3.8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,19.94,0.98,10.5,24,4.8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,21.8,2.67,10.58,18,3.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,21.25,1.9,10.67,22,4.4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,22.61,2.47,10.75,23,4.6,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,19.63,1.61,10.83,25,5,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,20.69,1.42,10.92,29,5.8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,19.8,1.31,11,29,5.8,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,20.38,1.07,11.08,26,5.2,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
RMA8,Concatenate-RMA8,20.23,1.57,11.17,20,4,4.2.4,Female,175.42,348.28,30,4,Glutamate,Control,2,"1.4, 1.5,  1.6,  1.7, 1.8, 1.8",,0,
