"letter","ID","P1","P2","time","cell","sex","X","Y","age","animal","synapses","treatment","category","R_a","notes","days_alone","animal_or_slicing_problems","PPR","interval","baseline_range","baseline_mean","P1_transformed","P2_transformed","state"
"MR10","21520030",10.04,46.66,3.67,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",4.65,"t0to5",TRUE,35.28,28.46,132.24,"Baseline"
"MR10","21520030",49.3,52.35,3.75,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.06,"t0to5",TRUE,35.28,139.72,148.37,"Baseline"
"MR10","21520030",57.98,32.34,3.83,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.56,"t0to5",TRUE,35.28,164.33,91.66,"Baseline"
"MR10","21520030",34.5,41.82,3.92,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.21,"t0to5",TRUE,35.28,97.78,118.53,"Baseline"
"MR10","21520030",56.66,56.66,4,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1,"t0to5",TRUE,35.28,160.58,160.58,"Baseline"
"MR10","21520030",23.47,33.23,4.08,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.42,"t0to5",TRUE,35.28,66.52,94.18,"Baseline"
"MR10","21520030",30.33,32.16,4.17,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.06,"t0to5",TRUE,35.28,85.96,91.15,"Baseline"
"MR10","21520030",18.32,31.74,4.25,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.73,"t0to5",TRUE,35.28,51.92,89.96,"Baseline"
"MR10","21520030",57.57,91.75,4.33,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.59,"t0to5",TRUE,35.28,163.16,260.04,"Baseline"
"MR10","21520030",44.41,29.15,4.42,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.66,"t0to5",TRUE,35.28,125.87,82.62,"Baseline"
"MR10","21520030",54.9,25.6,4.5,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.47,"t0to5",TRUE,35.28,155.6,72.55,"Baseline"
"MR10","21520030",32.86,41.41,4.58,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.26,"t0to5",TRUE,35.28,93.13,117.36,"Baseline"
"MR10","21520030",45.38,49.04,4.67,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.08,"t0to5",TRUE,35.28,128.61,138.99,"Baseline"
"MR10","21520030",38.28,74.29,4.75,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.94,"t0to5",TRUE,35.28,108.49,210.55,"Baseline"
"MR10","21520030",24.71,43.63,4.83,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.77,"t0to5",TRUE,35.28,70.03,123.66,"Baseline"
"MR10","21520030",31.98,69.21,4.92,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",2.16,"t0to5",TRUE,35.28,90.64,196.15,"Baseline"
"MR10","21520032",63.47,57.37,5,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.9,"t0to5",TRUE,35.28,179.89,162.6,"Baseline"
"MR10","21520035",15.45,42.92,20.08,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",2.78,"t20to25",FALSE,35.28,43.79,121.64,"Post-modification"
"MR10","21520035",20.01,12.68,20.17,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.63,"t20to25",FALSE,35.28,56.71,35.94,"Post-modification"
"MR10","21520035",34.88,13.52,20.33,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.39,"t20to25",FALSE,35.28,98.86,38.32,"Post-modification"
"MR10","21520035",27.68,16.69,20.42,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.6,"t20to25",FALSE,35.28,78.45,47.3,"Post-modification"
"MR10","21520035",15.16,31.64,20.5,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",2.09,"t20to25",FALSE,35.28,42.97,89.67,"Post-modification"
"MR10","21520035",39.48,23,20.58,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.58,"t20to25",FALSE,35.28,111.89,65.19,"Post-modification"
"MR10","21520035",56.71,21.92,20.67,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.39,"t20to25",FALSE,35.28,160.73,62.13,"Post-modification"
"MR10","21520035",44.39,26.69,20.75,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.6,"t20to25",FALSE,35.28,125.81,75.64,"Post-modification"
"MR10","21520035",53.93,71.63,20.83,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.33,"t20to25",FALSE,35.28,152.85,203.01,"Post-modification"
"MR10","21520035",34.15,28.66,20.92,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.84,"t20to25",FALSE,35.28,96.79,81.23,"Post-modification"
"MR10","21520035",59.46,52.74,21,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.89,"t20to25",FALSE,35.28,168.52,149.47,"Post-modification"
"MR10","21520035",45.88,55.03,21.08,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.2,"t20to25",FALSE,35.28,130.03,155.96,"Post-modification"
"MR10","21520035",23.78,26.83,21.17,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.13,"t20to25",FALSE,35.28,67.4,76.04,"Post-modification"
"MR10","21520035",83.27,31.39,21.25,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.38,"t20to25",FALSE,35.28,236,88.96,"Post-modification"
"MR10","21520035",71.07,48.49,21.33,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.68,"t20to25",FALSE,35.28,201.42,137.43,"Post-modification"
"MR10","21520035",32.88,50.58,21.42,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.54,"t20to25",FALSE,35.28,93.19,143.35,"Post-modification"
"MR10","21520035",64.16,10.45,21.5,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.16,"t20to25",FALSE,35.28,181.84,29.62,"Post-modification"
"MR10","21520035",30.13,35.62,21.58,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.18,"t20to25",FALSE,35.28,85.39,100.95,"Post-modification"
"MR10","21520035",55.54,41.5,21.67,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.75,"t20to25",FALSE,35.28,157.41,117.62,"Post-modification"
"MR10","21520035",28.86,56.94,21.75,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.97,"t20to25",FALSE,35.28,81.79,161.38,"Post-modification"
"MR10","21520035",31.99,49.69,21.83,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.55,"t20to25",FALSE,35.28,90.67,140.83,"Post-modification"
"MR10","21520035",31.57,57.81,21.92,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.83,"t20to25",FALSE,35.28,89.47,163.84,"Post-modification"
"MR10","21520035",50.95,17.99,22,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.35,"t20to25",FALSE,35.28,144.4,50.99,"Post-modification"
"MR10","21520035",19.68,30.05,22.17,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.53,"t20to25",FALSE,35.28,55.78,85.17,"Post-modification"
"MR10","21520035",72.39,24.78,22.25,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.34,"t20to25",FALSE,35.28,205.17,70.23,"Post-modification"
"MR10","21520035",35.39,39.67,22.33,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.12,"t20to25",FALSE,35.28,100.3,112.43,"Post-modification"
"MR10","21520035",30.2,42.41,22.42,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.4,"t20to25",FALSE,35.28,85.59,120.2,"Post-modification"
"MR10","21520035",43.6,56.41,22.58,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.29,"t20to25",FALSE,35.28,123.57,159.88,"Post-modification"
"MR10","21520035",49.38,50.6,22.67,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.02,"t20to25",FALSE,35.28,139.95,143.41,"Post-modification"
"MR10","21520035",37.25,53.73,22.75,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.44,"t20to25",FALSE,35.28,105.57,152.28,"Post-modification"
"MR10","21520035",18.83,29.2,22.83,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.55,"t20to25",FALSE,35.28,53.37,82.76,"Post-modification"
"MR10","21520035",49.6,37.4,22.92,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.75,"t20to25",FALSE,35.28,140.58,106,"Post-modification"
"MR10","21520035",31.16,50.08,23,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.61,"t20to25",FALSE,35.28,88.31,141.94,"Post-modification"
"MR10","21520035",12.98,30.07,23.08,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",2.32,"t20to25",FALSE,35.28,36.79,85.22,"Post-modification"
"MR10","21520035",24.17,54.07,23.17,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",2.24,"t20to25",FALSE,35.28,68.5,153.24,"Post-modification"
"MR10","21520035",13.92,31.01,23.25,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",2.23,"t20to25",FALSE,35.28,39.45,87.89,"Post-modification"
"MR10","21520035",28.39,13.74,23.42,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.48,"t20to25",FALSE,35.28,80.46,38.94,"Post-modification"
"MR10","21520035",53.2,33.66,23.5,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.63,"t20to25",FALSE,35.28,150.78,95.4,"Post-modification"
"MR10","21520035",58.03,26.29,23.58,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.45,"t20to25",FALSE,35.28,164.47,74.51,"Post-modification"
"MR10","21520035",42.67,42.67,23.67,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1,"t20to25",FALSE,35.28,120.93,120.93,"Post-modification"
"MR10","21520035",12.49,32.02,23.75,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",2.56,"t20to25",FALSE,35.28,35.4,90.75,"Post-modification"
"MR10","21520035",25.51,27.96,23.83,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.1,"t20to25",FALSE,35.28,72.3,79.24,"Post-modification"
"MR10","21520035",14.58,38.99,23.92,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",2.67,"t20to25",FALSE,35.28,41.32,110.5,"Post-modification"
"MR10","21520035",18.56,33.82,24,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.82,"t20to25",FALSE,35.28,52.6,95.85,"Post-modification"
"MR10","21520035",8.21,19.81,24.08,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",2.41,"t20to25",FALSE,35.28,23.27,56.15,"Post-modification"
"MR10","21520035",26.22,12.18,24.17,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.46,"t20to25",FALSE,35.28,74.31,34.52,"Post-modification"
"MR10","21520035",5.25,18.67,24.25,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",3.56,"t20to25",FALSE,35.28,14.88,52.91,"Post-modification"
"MR10","21520035",26.56,19.24,24.33,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.72,"t20to25",FALSE,35.28,75.28,54.53,"Post-modification"
"MR10","21520035",23.17,13.41,24.42,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.58,"t20to25",FALSE,35.28,65.67,38.01,"Post-modification"
"MR10","21520035",35.95,13.98,24.5,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.39,"t20to25",FALSE,35.28,101.89,39.62,"Post-modification"
"MR10","21520035",20.12,27.45,24.58,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.36,"t20to25",FALSE,35.28,57.02,77.8,"Post-modification"
"MR10","21520035",12.51,24.11,24.67,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1.93,"t20to25",FALSE,35.28,35.46,68.33,"Post-modification"
"MR10","21520035",25.85,13.03,24.75,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.5,"t20to25",FALSE,35.28,73.26,36.93,"Post-modification"
"MR10","21520035",17.64,39.61,24.83,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",2.25,"t20to25",FALSE,35.28,49.99,112.26,"Post-modification"
"MR10","21520035",18.52,3.87,24.92,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",0.21,"t20to25",FALSE,35.28,52.49,10.97,"Post-modification"
"MR10","21520036",18.32,18.32,25,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","2.5, 2.9, 2.9, 3.4, 3.5, 3.9","","","",1,"t20to25",FALSE,35.28,51.92,51.92,"Post-modification"
"MR11","21521003",125.26,128.31,0,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",1.02,"t0to5",TRUE,182.03,68.81,70.49,"Baseline"
"MR11","21521003",117.1,98.79,0.08,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",0.84,"t0to5",TRUE,182.03,64.33,54.27,"Baseline"
"MR11","21521003",77.67,94.76,0.17,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",1.22,"t0to5",TRUE,182.03,42.67,52.06,"Baseline"
"MR11","21521003",128.51,102.27,0.25,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",0.8,"t0to5",TRUE,182.03,70.6,56.18,"Baseline"
"MR11","21521003",106.14,142.76,0.33,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",1.35,"t0to5",TRUE,182.03,58.31,78.43,"Baseline"
"MR11","21521003",132.99,121.4,0.42,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",0.91,"t0to5",TRUE,182.03,73.06,66.69,"Baseline"
"MR11","21521003",149.63,130.7,0.5,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",0.87,"t0to5",TRUE,182.03,82.2,71.8,"Baseline"
"MR11","21521003",133.23,119.8,0.58,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",0.9,"t0to5",TRUE,182.03,73.19,65.81,"Baseline"
"MR11","21521003",143.2,119.39,0.67,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",0.83,"t0to5",TRUE,182.03,78.67,65.59,"Baseline"
"MR11","21521003",125.55,166.45,0.75,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",1.33,"t0to5",TRUE,182.03,68.97,91.44,"Baseline"
"MR11","21521003",129.9,164.08,0.83,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",1.26,"t0to5",TRUE,182.03,71.36,90.14,"Baseline"
"MR11","21521003",112.41,194.19,0.92,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",1.73,"t0to5",TRUE,182.03,61.75,106.68,"Baseline"
"MR11","21521003",195.44,122.2,1,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",0.63,"t0to5",TRUE,182.03,107.37,67.13,"Baseline"
"MR11","21521003",183.53,143.86,1.08,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",0.78,"t0to5",TRUE,182.03,100.82,79.03,"Baseline"
"MR11","21521003",172.65,192.79,1.17,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",1.12,"t0to5",TRUE,182.03,94.85,105.91,"Baseline"
"MR11","21521003",136.29,124.7,1.25,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",0.91,"t0to5",TRUE,182.03,74.87,68.51,"Baseline"
"MR11","21521003",264.12,174.4,1.33,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",0.66,"t0to5",TRUE,182.03,145.1,95.81,"Baseline"
"MR11","21521003",141.47,157.95,1.42,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",1.12,"t0to5",TRUE,182.03,77.72,86.77,"Baseline"
"MR11","21521003",195.26,183.05,1.5,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",0.94,"t0to5",TRUE,182.03,107.27,100.56,"Baseline"
"MR11","21521003",132.07,163.81,1.58,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",1.24,"t0to5",TRUE,182.03,72.55,89.99,"Baseline"
"MR11","21521003",115.58,306.62,1.67,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",2.65,"t0to5",TRUE,182.03,63.5,168.45,"Baseline"
"MR11","21521003",131.34,153.31,1.75,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",1.17,"t0to5",TRUE,182.03,72.15,84.22,"Baseline"
"MR11","21521003",137.94,187.38,1.83,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",1.36,"t0to5",TRUE,182.03,75.78,102.94,"Baseline"
"MR11","21521003",252.78,207,1.92,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",0.82,"t0to5",TRUE,182.03,138.87,113.72,"Baseline"
"MR11","21521003",160.2,173.63,2,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",1.08,"t0to5",TRUE,182.03,88.01,95.39,"Baseline"
"MR11","21521003",137.15,213.45,2.08,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",1.56,"t0to5",TRUE,182.03,75.34,117.26,"Baseline"
"MR11","21521003",181.17,239.76,2.17,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",1.32,"t0to5",TRUE,182.03,99.53,131.71,"Baseline"
"MR11","21521003",181.92,219.76,2.25,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",1.21,"t0to5",TRUE,182.03,99.94,120.73,"Baseline"
"MR11","21521003",169.19,230.83,2.33,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",1.36,"t0to5",TRUE,182.03,92.95,126.81,"Baseline"
"MR11","21521003",150.32,251.03,2.42,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",1.67,"t0to5",TRUE,182.03,82.58,137.91,"Baseline"
"MR11","21521003",263.65,258.16,2.5,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",0.98,"t0to5",TRUE,182.03,144.84,141.82,"Baseline"
"MR11","21521003",151.91,249.57,2.58,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",1.64,"t0to5",TRUE,182.03,83.45,137.1,"Baseline"
"MR11","21521003",258.4,243.14,2.67,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",0.94,"t0to5",TRUE,182.03,141.95,133.57,"Baseline"
"MR11","21521003",204.04,210.14,2.75,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",1.03,"t0to5",TRUE,182.03,112.09,115.44,"Baseline"
"MR11","21521003",231.64,223.71,2.83,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",0.97,"t0to5",TRUE,182.03,127.25,122.9,"Baseline"
"MR11","21521003",225.63,172.53,2.92,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",0.76,"t0to5",TRUE,182.03,123.95,94.78,"Baseline"
"MR11","21521003",161.7,291.09,3,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",1.8,"t0to5",TRUE,182.03,88.83,159.91,"Baseline"
"MR11","21521003",112.62,293.9,3.08,"","Male",NA,NA,NA,NA,"Glutamate","Control","3","8.4, 2.0, 7.5, 8.8, 2.2, 2.1 (Tau not 50 for some, but otherwise consistently around 2)","","","",2.61,"t0to5",TRUE,182.03,61.87,161.46,"Baseline"
